category,goal,pledged,funded,blurb_adj,blurb_noun,blurb_verb,blurb_total,full_adj,full_noun,full_verb,full_total,train
Film & Video,5000,6010,TRUE,0,0.136363636,0.227272727,22,0.039325843,0.117977528,0.235955056,178,0
Games,40000,27821.89,FALSE,0.142857143,0.142857143,0.214285714,14,0.069565217,0.186956522,0.182608696,230,1
Film & Video,500,576,TRUE,0.05,0.25,0.15,20,0.102362205,0.188976378,0.181102362,127,0
Design,28000,155,FALSE,0.037037037,0.222222222,0.111111111,27,0.079787234,0.193262411,0.184397163,564,0
Food,50000,0,FALSE,0.105263158,0.210526316,0.157894737,19,0.051162791,0.181395349,0.176744186,215,0
Music,5000,265,FALSE,0.117647059,0.117647059,0.117647059,17,0.069053708,0.181585678,0.190537084,782,1
Publishing,3000,3060,TRUE,0.090909091,0.227272727,0.227272727,22,0.101895735,0.293048973,0.099526066,1266,1
Film & Video,18000,1,FALSE,0.133333333,0.466666667,0.133333333,15,0.063583815,0.219653179,0.12716763,173,0
Fashion,25000,28806,TRUE,0.052631579,0.315789474,0.052631579,19,0.103030303,0.177777778,0.161616162,495,0
Dance,400,406,TRUE,0.045454545,0.272727273,0.090909091,22,0.058219178,0.157534247,0.188356164,292,1
Art,25,11,FALSE,0.111111111,0.277777778,0.222222222,18,0.11023622,0.196850394,0.165354331,127,0
Food,1000,20,FALSE,0.133333333,0.133333333,0.2,15,0.049586777,0.132231405,0.247933884,121,1
Games,3500,6462,TRUE,0.071428571,0.214285714,0.214285714,14,0.076083836,0.140970428,0.177720356,3483,0
Music,630,50,FALSE,0,0.125,0,8,0.089820359,0.173652695,0.143712575,167,1
Comics,2500,4259,TRUE,0.125,0.208333333,0.125,24,0.072463768,0.153623188,0.176811594,345,1
Publishing,7500,11105,TRUE,0.071428571,0.5,0.142857143,14,0.076802508,0.181034483,0.140282132,1276,1
Music,18000,1350,FALSE,0.222222222,0.166666667,0.055555556,18,0.095566502,0.167487685,0.112315271,1015,1
Art,3200,2118,FALSE,0.090909091,0.090909091,0.272727273,22,0.083756345,0.195431472,0.157360406,394,1
Design,75000,16598,FALSE,0.095238095,0.19047619,0.285714286,21,0.064327485,0.153996101,0.177387914,513,0
Publishing,5000,0,FALSE,0.076923077,0.076923077,0.192307692,26,0.047393365,0.142180095,0.227488152,211,0
Design,15000,85,FALSE,0.047619048,0.285714286,0.095238095,21,0.08411215,0.161993769,0.127725857,321,1
Music,3500,5237,TRUE,0.125,0.0625,0.125,16,0.074589128,0.123893805,0.139064475,791,0
Journalism,300,30,FALSE,0.166666667,0.083333333,0.166666667,12,0.079646018,0.156342183,0.135693215,339,1
Publishing,6000,110,FALSE,0.230769231,0.307692308,0,13,0.076646707,0.158083832,0.194011976,835,0
Film & Video,5000,0,FALSE,0.052631579,0.315789474,0.263157895,19,0.090379009,0.166180758,0.201166181,343,1
Games,3000,0,FALSE,0.15,0.05,0.2,20,0.089285714,0.160714286,0.169642857,112,0
Journalism,54675,100,FALSE,0,0.2,0.2,20,0.064257028,0.128514056,0.172690763,249,1
Games,15000,25,FALSE,0.1,0.3,0,10,0.08,0.144,0.192,125,0
Music,10000,520,FALSE,0,0,0,8,0.085889571,0.139059305,0.139059305,489,0
Publishing,20000,1493,FALSE,0.090909091,0.227272727,0.136363636,22,0.058577406,0.192468619,0.175732218,239,1
Film & Video,145000,378,FALSE,0.111111111,0.166666667,0.222222222,18,0.108860759,0.17721519,0.139240506,395,0
Photography,10000,1395,FALSE,0.142857143,0.238095238,0.047619048,21,0.071717172,0.123232323,0.136363636,990,0
Technology,3250,3636,TRUE,0.05,0.25,0.2,20,0.075,0.129166667,0.216666667,240,0
Technology,7500,1187,FALSE,0.08,0.12,0.12,25,0.071146245,0.154150198,0.185770751,253,1
Publishing,4000,4125,TRUE,0.105263158,0.315789474,0,19,0.072557471,0.158764368,0.174568966,1392,0
Music,2650,340,FALSE,0,0.222222222,0.166666667,18,0.060542797,0.171189979,0.202505219,479,0
Food,100000,0,FALSE,0.125,0.375,0.125,8,0.08266129,0.183467742,0.151209677,496,1
Music,3500,966,FALSE,0.04,0.08,0.32,25,0.071052632,0.144736842,0.181578947,380,0
Film & Video,2500,3239.95,TRUE,0.142857143,0.238095238,0.142857143,21,0.060700389,0.159533074,0.146303502,1285,1
Fashion,5000,0,FALSE,0,0.227272727,0.272727273,22,0.044444444,0.088888889,0.222222222,90,1
Food,10000,0,FALSE,0,0,0,10,0.169811321,0.283018868,0.113207547,53,1
Food,122000,0,FALSE,0.076923077,0.153846154,0.230769231,13,0.045627376,0.159695817,0.186311787,263,1
Crafts,2000,140,FALSE,0,0.095238095,0.238095238,21,0.045801527,0.167938931,0.194656489,262,1
Technology,250000,1080,FALSE,0.2,0.4,0.2,10,0.063291139,0.265822785,0.17721519,79,1
Technology,1200,1344,TRUE,0.086956522,0.217391304,0.130434783,23,0.12,0.186666667,0.137777778,225,1
Crafts,3800,3985,TRUE,0.181818182,0.181818182,0.227272727,22,0.063829787,0.193617021,0.176595745,470,1
Music,25000,31310,TRUE,0.142857143,0.095238095,0.238095238,21,0.070212766,0.159574468,0.212765957,470,1
Publishing,8500,367,FALSE,0.068965517,0.137931034,0.206896552,29,0.061538462,0.172027972,0.191608392,715,1
Technology,17500,900,FALSE,0.1,0.25,0.2,20,0.07,0.14,0.146666667,300,0
Design,10000,1693,FALSE,0.176470588,0.235294118,0.176470588,17,0.090079818,0.174458381,0.180159635,877,0
Photography,3500,0,FALSE,0.1,0.1,0.2,20,0.070175439,0.116959064,0.18128655,171,1
Games,145,388,TRUE,0,0.285714286,0.142857143,7,0.035928144,0.125748503,0.215568862,167,0
Technology,5000,13886,TRUE,0.136363636,0.136363636,0.045454545,22,0.09223301,0.156957929,0.161812298,618,0
Technology,20000,4666,FALSE,0.166666667,0.125,0.166666667,24,0.082865169,0.178370787,0.172752809,712,0
Art,6600,3196,FALSE,0.19047619,0.095238095,0.142857143,21,0.033472803,0.09623431,0.154811715,239,0
Games,500,110,FALSE,0.041666667,0.125,0.166666667,24,0.061359867,0.167495854,0.129353234,603,1
Film & Video,18000,5041,FALSE,0,0.173913043,0.130434783,23,0.068770227,0.164239482,0.132686084,1236,1
Photography,4800,100,FALSE,0.157894737,0.210526316,0.157894737,19,0.095723014,0.17413442,0.196537678,982,1
Games,5000,1360,FALSE,0.15,0.15,0.1,20,0.06763285,0.134057971,0.175120773,828,0
Food,2000,2911,TRUE,0.083333333,0.291666667,0.125,24,0.119402985,0.128358209,0.140298507,335,1
Fashion,500,0,FALSE,0.125,0.166666667,0.166666667,24,0.060606061,0.106060606,0.121212121,66,0
Publishing,65000,0,FALSE,0.12,0.32,0.08,25,0.068965517,0.234482759,0.144827586,145,1
Art,15000,15749,TRUE,0,0.083333333,0,12,0.055913978,0.159139785,0.137634409,465,0
Games,12000,2333,FALSE,0.083333333,0.208333333,0.125,24,0.054875788,0.161290323,0.169076752,2697,0
Art,8000,3141,FALSE,0.238095238,0.333333333,0.047619048,21,0.090277778,0.180555556,0.149305556,288,0
Publishing,50000,58520.2,TRUE,0.130434783,0.217391304,0.086956522,23,0.109859155,0.166197183,0.132394366,355,0
Games,28000,27260,FALSE,0,0.666666667,0,9,0.059548255,0.13963039,0.158110883,1461,0
Fashion,30000,4664,FALSE,0.1,0.25,0.1,20,0.111814346,0.172995781,0.168776371,474,0
Technology,50000,0,FALSE,0,0,0,5,0.077380952,0.178571429,0.208333333,168,1
Games,1200,1122,FALSE,0.130434783,0.130434783,0.130434783,23,0.038461538,0.102564103,0.243589744,78,1
Food,250000,102,FALSE,0.083333333,0.208333333,0.166666667,24,0.112149533,0.214953271,0.177570093,107,1
Journalism,600,0,FALSE,0,0.166666667,0.166666667,18,0,0.142857143,0.214285714,14,1
Publishing,6325,1247,FALSE,0.08,0.12,0.2,25,0.058419244,0.158075601,0.203608247,1164,0
Music,2500,30,FALSE,0.066666667,0.333333333,0.333333333,15,0.075182482,0.152554745,0.188321168,1370,1
Music,100000,20,FALSE,0.222222222,0.388888889,0.111111111,18,0.109677419,0.2,0.15483871,155,0
Fashion,7500,1216,FALSE,0.043478261,0.347826087,0.086956522,23,0.063981043,0.190758294,0.151658768,844,0
Film & Video,120000,5,FALSE,0.045454545,0.136363636,0.227272727,22,0.032894737,0.157894737,0.171052632,152,0
Design,15000,11350,FALSE,0.210526316,0.368421053,0.052631579,19,0.079510703,0.198012232,0.154434251,1308,1
Music,10000,200,FALSE,0,0,0.238095238,21,0.06200318,0.158982512,0.186009539,629,1
Comics,80000,205,FALSE,0.25,0.125,0.125,8,0.068807339,0.178899083,0.174311927,218,0
Fashion,40000,23112,FALSE,0.176470588,0.352941176,0.117647059,17,0.107946027,0.167916042,0.16041979,667,0
Film & Video,1400,176.92,FALSE,0,0.222222222,0.111111111,18,0.064516129,0.159274194,0.177419355,496,0
Film & Video,15000,142,FALSE,0,0,0.166666667,24,0.055172414,0.186206897,0.24137931,145,1
Design,1863,24711.57,TRUE,0.222222222,0.111111111,0,18,0.069565217,0.160248447,0.145341615,805,0
Fashion,400,569,TRUE,0,0.3125,0.1875,16,0.088695652,0.212173913,0.165217391,575,0
Film & Video,100000,50,FALSE,0.043478261,0.130434783,0.304347826,23,0.06836248,0.168521463,0.224165342,629,1
Food,10400,0,FALSE,0.142857143,0.142857143,0.19047619,21,0.084615385,0.230769231,0.130769231,130,0
Food,5000,136,FALSE,0.153846154,0.307692308,0.153846154,13,0.04,0.2,0.24,25,1
Fashion,1000,1691,TRUE,0,0.111111111,0.111111111,18,0.060759494,0.151898734,0.164556962,395,0
Technology,20000,0,FALSE,0.173913043,0.130434783,0.173913043,23,0.056603774,0.113207547,0.283018868,53,0
Art,4960,480,FALSE,0.066666667,0,0.266666667,15,0.066079295,0.176211454,0.154185022,227,1
Film & Video,2000,26,FALSE,0.055555556,0.166666667,0.111111111,18,0.099644128,0.145907473,0.145907473,281,1
Food,6000,6136,TRUE,0.142857143,0.142857143,0.19047619,21,0.0875,0.180208333,0.161458333,960,1
Publishing,21000,1746,FALSE,0.173913043,0.173913043,0.217391304,23,0.072992701,0.178832117,0.189781022,274,0
Publishing,18500,9354,FALSE,0.095238095,0.142857143,0.333333333,21,0.084552846,0.154471545,0.164227642,615,1
Crafts,500,526,TRUE,0.153846154,0.230769231,0.230769231,13,0.091743119,0.146788991,0.178899083,218,0
Games,450,161,FALSE,0,0,0,4,0.068181818,0.119318182,0.181818182,176,1
Journalism,5000,0,FALSE,0.117647059,0.058823529,0.117647059,17,0.072340426,0.140425532,0.191489362,235,0
Games,1000,1210,TRUE,0.133333333,0.066666667,0.2,15,0.069131833,0.1414791,0.172025723,622,0
Art,3400,3985,TRUE,0.157894737,0.105263158,0.105263158,19,0.10031348,0.150470219,0.137931034,319,1
Film & Video,25000,10,FALSE,0.086956522,0.304347826,0.086956522,23,0.055555556,0.186868687,0.159090909,396,0
Film & Video,3000,4516.11,TRUE,0.176470588,0.294117647,0.117647059,17,0.069369369,0.181981982,0.157657658,1110,1
Games,30000,100,FALSE,0.105263158,0.210526316,0.105263158,19,0.097178683,0.195402299,0.131661442,957,1
Comics,1000,1574,TRUE,0.047619048,0.142857143,0.095238095,21,0.065420561,0.163551402,0.135514019,214,0
Art,35000,20374.99,FALSE,0.235294118,0.411764706,0.058823529,17,0.093406593,0.1996337,0.153846154,546,0
Photography,100,0,FALSE,0.038461538,0.153846154,0.192307692,26,0.04494382,0.129213483,0.202247191,178,1
Film & Video,8000,510,FALSE,0.125,0.166666667,0.208333333,24,0.07826087,0.156521739,0.169565217,230,1
Art,3310,0,FALSE,0.130434783,0.173913043,0.130434783,23,0.090909091,0.137662338,0.179220779,385,1
Food,20000,23060,TRUE,0.130434783,0.086956522,0.173913043,23,0.065900383,0.176245211,0.144061303,1305,1
Publishing,500,500,TRUE,0.047619048,0.19047619,0.285714286,21,0.072368421,0.157894737,0.192982456,456,1
Games,50000,30811.16,FALSE,0,0.523809524,0.142857143,21,0.083015267,0.204198473,0.158396947,1048,0
Fashion,4000,5186,TRUE,0.157894737,0.105263158,0.210526316,19,0.096512571,0.158961882,0.155717762,1233,0
Music,100000,128378.49,TRUE,0.2,0.4,0.05,20,0.084639498,0.18338558,0.115987461,638,0
Publishing,15000,16107.77,TRUE,0.111111111,0.111111111,0.111111111,18,0.104878049,0.16097561,0.165853659,410,1
Theater,650,710.67,TRUE,0.041666667,0.333333333,0.083333333,24,0.071428571,0.157635468,0.162561576,406,1
Photography,18500,20800,TRUE,0.076923077,0.307692308,0,13,0.061258278,0.142384106,0.19205298,604,1
Photography,6500,1185,FALSE,0.375,0.125,0.125,8,0.088942308,0.127403846,0.175480769,1248,1
Music,10000,0,FALSE,0.125,0.375,0,8,0.067264574,0.183856502,0.143497758,223,1
Fashion,5000,5,FALSE,0.076923077,0.192307692,0.115384615,26,0.112121212,0.181818182,0.157575758,330,0
Publishing,25000,0,FALSE,0.08,0.08,0.08,25,0.02739726,0.150684932,0.205479452,73,0
Photography,30000,1,FALSE,0.038461538,0.269230769,0.076923077,26,0,1,0,1,1
Music,2200,3058,TRUE,0.214285714,0.357142857,0.142857143,14,0.078431373,0.245098039,0.12745098,102,0
Design,3000,168,FALSE,0.166666667,0.222222222,0.111111111,18,0.097447796,0.134570766,0.153132251,431,0
Publishing,20000,615,FALSE,0.136363636,0.136363636,0.090909091,22,0.080428954,0.160522788,0.16689008,2984,0
Design,3500,1041,FALSE,0,0.130434783,0.130434783,23,0.086124402,0.167464115,0.210526316,209,0
Food,2000,460,FALSE,0.058823529,0.294117647,0.235294118,17,0.083032491,0.119133574,0.198555957,277,0
Games,15000,4353,FALSE,0.076923077,0.307692308,0.076923077,13,0.073627845,0.163319946,0.170013387,1494,1
Art,5400,5525,TRUE,0.05,0.3,0.15,20,0.0625,0.125,0.135416667,96,0
Design,500,1023,TRUE,0.12,0.24,0.12,25,0.090452261,0.201005025,0.175879397,199,1
Technology,1000000,1,FALSE,0.083333333,0.083333333,0,12,0.070214339,0.164818921,0.172209904,1353,0
Crafts,12500,12721.74,TRUE,0.125,0.0625,0.1875,16,0.055916775,0.150845254,0.179453836,769,1
Music,4000,3065,FALSE,0.086956522,0.173913043,0.130434783,23,0.080701754,0.189473684,0.168421053,285,0
Crafts,5000,362,FALSE,0,0.227272727,0.227272727,22,0.131736527,0.209580838,0.173652695,167,1
Technology,10000,1606,FALSE,0,0.19047619,0.142857143,21,0.064981949,0.166064982,0.184717208,1662,0
Fashion,6000,6051,TRUE,0,0,0,6,0.102484472,0.192546584,0.180124224,644,1
Fashion,3800,0,FALSE,0,0.173913043,0.260869565,23,0.073170732,0.203252033,0.191056911,246,1
Games,5000,15,FALSE,0.047619048,0.142857143,0.095238095,21,0.054545455,0.168181818,0.204545455,220,0
Technology,10000,0,FALSE,0.055555556,0.222222222,0.166666667,18,0.053268765,0.157384988,0.181598063,413,1
Food,12500,12958.36,TRUE,0.090909091,0.318181818,0.181818182,22,0.082066869,0.174772036,0.17781155,658,0
Games,6000,20,FALSE,0,0.090909091,0.227272727,22,0.064417178,0.144171779,0.171779141,978,0
Design,12000,394,FALSE,0.136363636,0.272727273,0.136363636,22,0.09478673,0.203791469,0.168246445,422,1
Publishing,750,1173,TRUE,0.083333333,0.25,0,12,0.097902098,0.151048951,0.137062937,715,0
Games,45000,110,FALSE,0.066666667,0.266666667,0.066666667,15,0.072895277,0.174537988,0.170431211,974,1
Film & Video,5000,585.5,FALSE,0.05,0.2,0.05,20,0.075471698,0.141509434,0.11406518,1166,0
Crafts,800,1719,TRUE,0.086956522,0.086956522,0.173913043,23,0.087323944,0.154929577,0.188732394,355,0
Fashion,8000,1471,FALSE,0,0.357142857,0.142857143,14,0.103773585,0.135220126,0.182389937,318,0
Music,5000,5126,TRUE,0.045454545,0.181818182,0.227272727,22,0.042239686,0.166011788,0.176817289,1018,1
Technology,1000,10,FALSE,0,0.19047619,0.238095238,21,0.064814815,0.157407407,0.203703704,108,0
Publishing,4250,0,FALSE,0.052631579,0.210526316,0.157894737,19,0.084210526,0.221052632,0.184210526,190,1
Publishing,5000,417,FALSE,0,0.181818182,0.090909091,11,0.073770492,0.166666667,0.144808743,366,0
Theater,500,300,FALSE,0.105263158,0.210526316,0.157894737,19,0.072243346,0.133079848,0.220532319,263,0
Film & Video,900,25,FALSE,0.217391304,0.130434783,0.173913043,23,0.083591331,0.133126935,0.229102167,323,0
Technology,50000,5,FALSE,0.043478261,0.217391304,0.043478261,23,0.093366093,0.186732187,0.189189189,407,1
Food,2000,80,FALSE,0.263157895,0.157894737,0.105263158,19,0.073043478,0.16173913,0.133913043,575,0
Photography,7000,10075.28,TRUE,0.05,0.15,0.1,20,0.073713491,0.175243394,0.155771905,719,0
Film & Video,100000,17,FALSE,0,0,0,4,0,1,0,1,1
Publishing,850,850.12,TRUE,0.0625,0.3125,0.1875,16,0.030612245,0.173469388,0.193877551,98,0
Publishing,16500,600,FALSE,0.157894737,0.210526316,0.052631579,19,0.073170732,0.268292683,0.109756098,82,0
Film & Video,24000,0,FALSE,0.086956522,0.260869565,0.043478261,23,0.071823204,0.174033149,0.190607735,362,0
Music,5000,0,FALSE,0.071428571,0.285714286,0.285714286,14,0.035971223,0.201438849,0.194244604,139,0
Journalism,250,332.37,TRUE,0.142857143,0.142857143,0.071428571,14,0.054347826,0.141304348,0.179347826,368,0
Food,3000,4715,TRUE,0.107142857,0.25,0.142857143,28,0.082317073,0.12195122,0.18902439,328,0
Film & Video,100,121,TRUE,0.090909091,0.454545455,0.181818182,22,0.092436975,0.201680672,0.159663866,119,1
Food,1100,191,FALSE,0.047619048,0.333333333,0.095238095,21,0.106060606,0.163636364,0.196969697,330,1
Music,20,208,TRUE,0.125,0.125,0.1875,16,0.073943662,0.144366197,0.232394366,284,1
Theater,5000,420,FALSE,0.125,0.166666667,0.125,24,0.088028169,0.139084507,0.147887324,568,1
Games,30000,110,FALSE,0,0.125,0.25,16,0.063758389,0.115771812,0.16442953,596,0
Music,225,0,FALSE,0.076923077,0.115384615,0.115384615,26,0.052173913,0.208695652,0.2,115,0
Food,15000,60,FALSE,0.045454545,0.227272727,0.090909091,22,0.056179775,0.117977528,0.219101124,178,1
Music,5000,250,FALSE,0,0.25,0.208333333,24,0.058333333,0.208333333,0.166666667,120,0
Publishing,2500,1875,FALSE,0.041666667,0.166666667,0.208333333,24,0.070671378,0.141342756,0.106007067,283,0
Film & Video,7000,575,FALSE,0.2,0.25,0.2,20,0.054794521,0.15890411,0.168493151,730,0
Food,50000,92672.11,TRUE,0.111111111,0.166666667,0.166666667,18,0.081687612,0.15529623,0.15978456,1114,0
Theater,45000,46022.01,TRUE,0.095238095,0.19047619,0.047619048,21,0.077625571,0.140030441,0.091324201,657,1
Design,15000,0,FALSE,0.052631579,0.315789474,0.157894737,19,0.059665871,0.182577566,0.183770883,838,0
Games,550,0,FALSE,0.153846154,0.307692308,0.230769231,13,0.4,0.2,0,5,1
Design,45000,10631,FALSE,0.333333333,0.277777778,0.111111111,18,0.100917431,0.209480122,0.141437309,1308,1
Journalism,80,3,FALSE,0.038461538,0.115384615,0.230769231,26,0.082706767,0.157894737,0.210526316,133,0
Technology,30000,1548,FALSE,0.307692308,0.461538462,0,13,0.103351955,0.218808194,0.13594041,1074,1
Games,300,0,FALSE,0,0.1,0.35,20,0.061433447,0.156996587,0.208191126,293,0
Games,5860,18639.45,TRUE,0.166666667,0.111111111,0.166666667,18,0.061295972,0.141856392,0.215411559,571,1
Music,1000,60,FALSE,0.2,0.4,0.2,5,0.084639498,0.156739812,0.178683386,319,1
Film & Video,30000,3706.77,FALSE,0.1,0.1,0,20,0.05450237,0.139810427,0.170616114,422,1
Food,6875,0,FALSE,0.04,0.08,0.08,25,0.103030303,0.145454545,0.151515152,165,1
Publishing,10000,19142,TRUE,0,0.2,0.066666667,15,0.071138211,0.145325203,0.169715447,984,0
Journalism,25000,25,FALSE,0.05,0.1,0.25,20,0.079831933,0.151260504,0.163865546,238,1
Games,100000,700,FALSE,0.117647059,0.117647059,0.176470588,17,0.078624079,0.167076167,0.173218673,814,0
Publishing,3000,770,FALSE,0.095238095,0.333333333,0.142857143,21,0.064935065,0.12987013,0.179220779,385,0
Music,10000,0,FALSE,0.052631579,0.315789474,0.157894737,19,0.111111111,0.444444444,0.111111111,9,0
Film & Video,7000,0,FALSE,0.043478261,0.260869565,0.086956522,23,0.064516129,0.279569892,0.172043011,93,1
Theater,400,390,FALSE,0.166666667,0.166666667,0.166666667,6,0.060606061,0.139393939,0.115151515,165,0
Games,120,120,TRUE,0.095238095,0.095238095,0.19047619,21,0.051282051,0.128205128,0.188034188,234,0
Publishing,3264,1151,FALSE,0.083333333,0.25,0.166666667,24,0.068524971,0.137049942,0.222996516,861,0
Games,112,15,FALSE,0.1,0.3,0.2,10,0.060827251,0.163017032,0.211678832,411,1
Food,250,60,FALSE,0.041666667,0.208333333,0.166666667,24,0.078703704,0.222222222,0.178240741,432,1
Food,38220,50,FALSE,0.130434783,0.086956522,0.173913043,23,0.052083333,0.208333333,0.1875,96,1
Music,4500,1342,FALSE,0.095238095,0.19047619,0.19047619,21,0.053370787,0.137640449,0.207865169,356,1
Music,3500,3887.76,TRUE,0.2,0.25,0.1,20,0.064315353,0.130705394,0.18879668,482,0
Fashion,3000,30,FALSE,0.095238095,0.19047619,0.095238095,21,0.085280374,0.176401869,0.178738318,856,1
Photography,25000,27699.57,TRUE,0.111111111,0.055555556,0.111111111,18,0.06959707,0.153846154,0.128205128,273,0
Publishing,3880,730,FALSE,0.166666667,0.208333333,0.125,24,0.071287129,0.120792079,0.174257426,505,1
Technology,90000,1963,FALSE,0.047619048,0.333333333,0.142857143,21,0.062809917,0.198347107,0.166942149,605,1
Music,15000,0,FALSE,0.12,0.16,0.16,25,0.117408907,0.206477733,0.125506073,247,0
Art,3500,4105,TRUE,0.107142857,0.071428571,0.25,28,0.098412698,0.155555556,0.158730159,315,1
Music,400,100,FALSE,0.086956522,0.173913043,0.130434783,23,0.105932203,0.224576271,0.088983051,236,1
Film & Video,75000,1,FALSE,0.074074074,0.074074074,0.222222222,27,0.073732719,0.179723502,0.207373272,217,0
Publishing,750,25,FALSE,0,0.272727273,0.181818182,22,0.051948052,0.123376623,0.227272727,154,1
